kind	T	dim_commutant	dim_anti_space	det_sign_M0	M0_squared	action_on_Pi	mu_raw	sqrt_mu	Moebius_t	Moebius_alpha	fixed_alpha_exact	fixed_alpha_float	PETCOX_values	agreement
kind	T	case	t	alpha	image_t	image_alpha	paired_case	scalar_s	lambda	det_sign_similarity	structure_map_verified	M0invXM0_in_Gamma_paired
record	{5,3,5/2}	L3-{5,3,5/2}-2	-E(40)^7+3/2*E(40)^8+E(40)^13+3*E(40)^16+2*E(40)^21-E(40)^23+3*E(40)^24+2*E(40)^29-2*E(40)^31+3/2*E(40)^32+E(40)^37-2*E(40)^39	-2/3*E(40)^7-1/3*E(40)^8+2/3*E(40)^13-2/3*E(40)^16+2/3*E(40)^21-2/3*E(40)^23-2/3*E(40)^24+2/3*E(40)^29-2/3*E(40)^31-1/3*E(40)^32+2/3*E(40)^37-2/3*E(40)^39	-1/2*E(40)^16-1/2*E(40)^21-1/2*E(40)^24-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^39	-E(40)^7+E(40)^13-E(40)^16+E(40)^21-E(40)^23-E(40)^24+E(40)^29-E(40)^31+E(40)^37-E(40)^39	L3-{5,3,5/2}-3	2/3*E(120)^7+2/3*E(120)^13-2/3*E(120)^14+2/3*E(120)^22-2/3*E(120)^23-1/3*E(120)^29+1/3*E(120)^31+2/3*E(120)^37-2/3*E(120)^38+2/3*E(120)^46-2/3*E(120)^47-2/3*E(120)^53+1/3*E(120)^61-2/3*E(120)^62-1/3*E(120)^71-2/3*E(120)^77+1/3*E(120)^79-2/3*E(120)^86+2/3*E(120)^94-1/3*E(120)^101+2/3*E(120)^103+1/3*E(120)^109+2/3*E(120)^118-1/3*E(120)^119	-1/3*E(40)^7-5/6*E(40)^8+1/3*E(40)^13-2/3*E(40)^16+1/3*E(40)^21-1/3*E(40)^23-2/3*E(40)^24+1/3*E(40)^29-1/3*E(40)^31-5/6*E(40)^32+1/3*E(40)^37-1/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-3	-1/2*E(40)^16-1/2*E(40)^21-1/2*E(40)^24-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^39	-E(40)^7+E(40)^13-E(40)^16+E(40)^21-E(40)^23-E(40)^24+E(40)^29-E(40)^31+E(40)^37-E(40)^39	-E(40)^7+3/2*E(40)^8+E(40)^13+3*E(40)^16+2*E(40)^21-E(40)^23+3*E(40)^24+2*E(40)^29-2*E(40)^31+3/2*E(40)^32+E(40)^37-2*E(40)^39	-2/3*E(40)^7-1/3*E(40)^8+2/3*E(40)^13-2/3*E(40)^16+2/3*E(40)^21-2/3*E(40)^23-2/3*E(40)^24+2/3*E(40)^29-2/3*E(40)^31-1/3*E(40)^32+2/3*E(40)^37-2/3*E(40)^39	L3-{5,3,5/2}-2	1/6*E(120)^7+1/6*E(120)^13-1/3*E(120)^14-1/6*E(120)^23+1/6*E(120)^37+1/3*E(120)^46-1/6*E(120)^47-1/6*E(120)^53-1/6*E(120)^77-1/3*E(120)^86+1/3*E(120)^94+1/6*E(120)^103	4/3*E(40)^7-8/3*E(40)^8-4/3*E(40)^13-14/3*E(40)^16-8/3*E(40)^21+4/3*E(40)^23-14/3*E(40)^24-8/3*E(40)^29+8/3*E(40)^31-8/3*E(40)^32-4/3*E(40)^37+8/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-4	-1/2*E(40)^16+1/2*E(40)^21-1/2*E(40)^24+1/2*E(40)^29-1/2*E(40)^31-1/2*E(40)^39	E(40)^7-E(40)^13-E(40)^16-E(40)^21+E(40)^23-E(40)^24-E(40)^29+E(40)^31-E(40)^37+E(40)^39	E(40)^7+3/2*E(40)^8-E(40)^13+3*E(40)^16-2*E(40)^21+E(40)^23+3*E(40)^24-2*E(40)^29+2*E(40)^31+3/2*E(40)^32-E(40)^37+2*E(40)^39	2/3*E(40)^7-1/3*E(40)^8-2/3*E(40)^13-2/3*E(40)^16-2/3*E(40)^21+2/3*E(40)^23-2/3*E(40)^24-2/3*E(40)^29+2/3*E(40)^31-1/3*E(40)^32-2/3*E(40)^37+2/3*E(40)^39	L3-{5,3,5/2}-1	1/6*E(120)^7+1/6*E(120)^13+1/3*E(120)^14-1/6*E(120)^23+1/6*E(120)^37-1/3*E(120)^46-1/6*E(120)^47-1/6*E(120)^53-1/6*E(120)^77+1/3*E(120)^86-1/3*E(120)^94+1/6*E(120)^103	-4/3*E(40)^7-8/3*E(40)^8+4/3*E(40)^13-14/3*E(40)^16+8/3*E(40)^21-4/3*E(40)^23-14/3*E(40)^24+8/3*E(40)^29-8/3*E(40)^31-8/3*E(40)^32+4/3*E(40)^37-8/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-5	1/2*E(40)^8+E(40)^16-1/2*E(40)^21+E(40)^24-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^32+1/2*E(40)^39	-E(40)^7+E(40)^8+E(40)^13-E(40)^23+E(40)^32+E(40)^37	-1/2*E(40)^7+1/2*E(40)^8+1/2*E(40)^13+1/2*E(40)^21-1/2*E(40)^23+1/2*E(40)^29-1/2*E(40)^31+1/2*E(40)^32+1/2*E(40)^37-1/2*E(40)^39	-E(40)^8-2*E(40)^16-E(40)^21-2*E(40)^24-E(40)^29+E(40)^31-E(40)^32+E(40)^39	L3-{5,3,5/2}-8	1/3*E(120)^7+1/3*E(120)^13-1/3*E(120)^14-1/3*E(120)^23+1/3*E(120)^37+1/3*E(120)^46-1/3*E(120)^47-1/3*E(120)^53-1/3*E(120)^77-1/3*E(120)^86+1/3*E(120)^94+1/3*E(120)^103	4/3*E(40)^7-7/3*E(40)^8-4/3*E(40)^13-4/3*E(40)^16-2/3*E(40)^21+4/3*E(40)^23-4/3*E(40)^24-2/3*E(40)^29+2/3*E(40)^31-7/3*E(40)^32-4/3*E(40)^37+2/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-6	1/2*E(40)^8+E(40)^16+1/2*E(40)^21+E(40)^24+1/2*E(40)^29-1/2*E(40)^31+1/2*E(40)^32-1/2*E(40)^39	E(40)^7+E(40)^8-E(40)^13+E(40)^23+E(40)^32-E(40)^37	1/2*E(40)^7+1/2*E(40)^8-1/2*E(40)^13-1/2*E(40)^21+1/2*E(40)^23-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^32-1/2*E(40)^37+1/2*E(40)^39	-E(40)^8-2*E(40)^16+E(40)^21-2*E(40)^24+E(40)^29-E(40)^31-E(40)^32-E(40)^39	L3-{5,3,5/2}-7	1/3*E(120)^7+1/3*E(120)^13+1/3*E(120)^14-1/3*E(120)^23+1/3*E(120)^37-1/3*E(120)^46-1/3*E(120)^47-1/3*E(120)^53-1/3*E(120)^77+1/3*E(120)^86-1/3*E(120)^94+1/3*E(120)^103	-4/3*E(40)^7-7/3*E(40)^8+4/3*E(40)^13-4/3*E(40)^16+2/3*E(40)^21-4/3*E(40)^23-4/3*E(40)^24+2/3*E(40)^29-2/3*E(40)^31-7/3*E(40)^32+4/3*E(40)^37-2/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-7	1/2*E(40)^7+1/2*E(40)^8-1/2*E(40)^13-1/2*E(40)^21+1/2*E(40)^23-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^32-1/2*E(40)^37+1/2*E(40)^39	-E(40)^8-2*E(40)^16+E(40)^21-2*E(40)^24+E(40)^29-E(40)^31-E(40)^32-E(40)^39	1/2*E(40)^8+E(40)^16+1/2*E(40)^21+E(40)^24+1/2*E(40)^29-1/2*E(40)^31+1/2*E(40)^32-1/2*E(40)^39	E(40)^7+E(40)^8-E(40)^13+E(40)^23+E(40)^32-E(40)^37	L3-{5,3,5/2}-6	1/3*E(120)^7+1/3*E(120)^13+2/3*E(120)^14-1/3*E(120)^22-1/3*E(120)^23-1/3*E(120)^29+1/3*E(120)^31+1/3*E(120)^37+1/3*E(120)^38-2/3*E(120)^46-1/3*E(120)^47-1/3*E(120)^53+1/3*E(120)^61+1/3*E(120)^62-1/3*E(120)^71-1/3*E(120)^77+1/3*E(120)^79+2/3*E(120)^86-2/3*E(120)^94-1/3*E(120)^101+1/3*E(120)^103+1/3*E(120)^109-1/3*E(120)^118-1/3*E(120)^119	2/3*E(40)^7-4/3*E(40)^8-2/3*E(40)^13-5/3*E(40)^16-2/3*E(40)^21+2/3*E(40)^23-5/3*E(40)^24-2/3*E(40)^29+2/3*E(40)^31-4/3*E(40)^32-2/3*E(40)^37+2/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-8	-1/2*E(40)^7+1/2*E(40)^8+1/2*E(40)^13+1/2*E(40)^21-1/2*E(40)^23+1/2*E(40)^29-1/2*E(40)^31+1/2*E(40)^32+1/2*E(40)^37-1/2*E(40)^39	-E(40)^8-2*E(40)^16-E(40)^21-2*E(40)^24-E(40)^29+E(40)^31-E(40)^32+E(40)^39	1/2*E(40)^8+E(40)^16-1/2*E(40)^21+E(40)^24-1/2*E(40)^29+1/2*E(40)^31+1/2*E(40)^32+1/2*E(40)^39	-E(40)^7+E(40)^8+E(40)^13-E(40)^23+E(40)^32+E(40)^37	L3-{5,3,5/2}-5	1/3*E(120)^7+1/3*E(120)^13-2/3*E(120)^14+1/3*E(120)^22-1/3*E(120)^23-1/3*E(120)^29+1/3*E(120)^31+1/3*E(120)^37-1/3*E(120)^38+2/3*E(120)^46-1/3*E(120)^47-1/3*E(120)^53+1/3*E(120)^61-1/3*E(120)^62-1/3*E(120)^71-1/3*E(120)^77+1/3*E(120)^79-2/3*E(120)^86+2/3*E(120)^94-1/3*E(120)^101+1/3*E(120)^103+1/3*E(120)^109+1/3*E(120)^118-1/3*E(120)^119	-2/3*E(40)^7-4/3*E(40)^8+2/3*E(40)^13-5/3*E(40)^16+2/3*E(40)^21-2/3*E(40)^23-5/3*E(40)^24+2/3*E(40)^29-2/3*E(40)^31-4/3*E(40)^32+2/3*E(40)^37-2/3*E(40)^39	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-9	0	1	1/10*E(5)+2/5*E(5)^2+2/5*E(5)^3+1/10*E(5)^4	E(5)+4*E(5)^2+4*E(5)^3+E(5)^4	L3-{5,3,5/2}-12	1/6*E(120)^7+1/6*E(120)^13-1/6*E(120)^23+1/6*E(120)^29-1/6*E(120)^31+1/6*E(120)^37-1/6*E(120)^47-1/6*E(120)^53-1/6*E(120)^61+1/6*E(120)^71-1/6*E(120)^77-1/6*E(120)^79+1/6*E(120)^101+1/6*E(120)^103-1/6*E(120)^109+1/6*E(120)^119	6/5	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-10	-1	-1	1/2*E(5)+1/2*E(5)^4	E(5)+E(5)^4	L3-{5,3,5/2}-11	1/2*E(24)-1/2*E(24)^11-1/2*E(24)^17+1/2*E(24)^19	2/3	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-11	1/2*E(5)+1/2*E(5)^4	E(5)+E(5)^4	-1	-1	L3-{5,3,5/2}-10	1/3*E(24)-1/3*E(24)^11-1/3*E(24)^17+1/3*E(24)^19	3/2	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-12	1/10*E(5)+2/5*E(5)^2+2/5*E(5)^3+1/10*E(5)^4	E(5)+4*E(5)^2+4*E(5)^3+E(5)^4	0	1	L3-{5,3,5/2}-9	1/5*E(120)^7+1/5*E(120)^13-1/5*E(120)^23+1/5*E(120)^29-1/5*E(120)^31+1/5*E(120)^37-1/5*E(120)^47-1/5*E(120)^53-1/5*E(120)^61+1/5*E(120)^71-1/5*E(120)^77-1/5*E(120)^79+1/5*E(120)^101+1/5*E(120)^103-1/5*E(120)^109+1/5*E(120)^119	5/6	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-13	-1/4	2	-1/2*E(5)-1/2*E(5)^4	-E(5)-2*E(5)^2-2*E(5)^3-E(5)^4	L3-{5,3,5/2}-14	1/4*E(120)^7+1/4*E(120)^13-1/4*E(120)^23+1/4*E(120)^37-1/4*E(120)^47-1/4*E(120)^53-1/4*E(120)^77+1/4*E(120)^103	-16/3*E(5)-8/3*E(5)^2-8/3*E(5)^3-16/3*E(5)^4	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-14	-1/2*E(5)-1/2*E(5)^4	-E(5)-2*E(5)^2-2*E(5)^3-E(5)^4	-1/4	2	L3-{5,3,5/2}-13	2/3*E(120)^29-2/3*E(120)^31-2/3*E(120)^61+2/3*E(120)^71-2/3*E(120)^79+2/3*E(120)^101-2/3*E(120)^109+2/3*E(120)^119	-3/8*E(5)-3/4*E(5)^2-3/4*E(5)^3-3/8*E(5)^4	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-15	-1/2*E(5)-2*E(5)^2-2*E(5)^3-1/2*E(5)^4	-5*E(5)-2*E(5)^2-2*E(5)^3-5*E(5)^4	infinity	0	L3-{5,3,5/2}-16	-E(120)^7-E(120)^13+E(120)^23+1/2*E(120)^29-1/2*E(120)^31-E(120)^37+E(120)^47+E(120)^53-1/2*E(120)^61+1/2*E(120)^71+E(120)^77-1/2*E(120)^79+1/2*E(120)^101-E(120)^103-1/2*E(120)^109+1/2*E(120)^119	-10/3*E(5)-4/3*E(5)^2-4/3*E(5)^3-10/3*E(5)^4	+ (proper)	true	true
record	{5,3,5/2}	L3-{5,3,5/2}-16	infinity	0	-1/2*E(5)-2*E(5)^2-2*E(5)^3-1/2*E(5)^4	-5*E(5)-2*E(5)^2-2*E(5)^3-5*E(5)^4	L3-{5,3,5/2}-15	-1/3*E(120)^7-1/3*E(120)^13+1/3*E(120)^23+2/3*E(120)^29-2/3*E(120)^31-1/3*E(120)^37+1/3*E(120)^47+1/3*E(120)^53-2/3*E(120)^61+2/3*E(120)^71+1/3*E(120)^77-2/3*E(120)^79+2/3*E(120)^101-1/3*E(120)^103-2/3*E(120)^109+2/3*E(120)^119	-3*E(5)-15/2*E(5)^2-15/2*E(5)^3-3*E(5)^4	+ (proper)	true	true
row	{3,3,5/2}	1	1	+1 (proper)	+I	reflection	8	2*E(8)-2*E(8)^3	t' = (1/2*E(8)-1/2*E(8)^3)*t + (-1/8*E(40)^7+1/8*E(40)^13-1/8*E(40)^23+1/8*E(40)^37)  /  (-2*E(40)^21-2*E(40)^29+2*E(40)^31+2*E(40)^39)*t + (-1/2*E(8)+1/2*E(8)^3)	alpha' = (2*E(40)^8+4*E(40)^16+2*E(40)^21+4*E(40)^24+2*E(40)^29-2*E(40)^31+2*E(40)^32-2*E(40)^39)*alpha + (-2*E(40)^21-2*E(40)^29+2*E(40)^31+2*E(40)^39)  /  (E(40)^7+4*E(40)^8-E(40)^13+8*E(40)^16-E(40)^21+E(40)^23+8*E(40)^24-E(40)^29+E(40)^31+4*E(40)^32-E(40)^37+E(40)^39)*alpha + (-2*E(40)^8-4*E(40)^16-2*E(40)^21-4*E(40)^24-2*E(40)^29+2*E(40)^31-2*E(40)^32+2*E(40)^39)	-5*E(40)^7+6*E(40)^8+5*E(40)^13+2*E(40)^16+2*E(40)^21-5*E(40)^23+2*E(40)^24+2*E(40)^29-2*E(40)^31+6*E(40)^32+5*E(40)^37-2*E(40)^39 ; 1/3*E(40)^7-2/3*E(40)^8-1/3*E(40)^13-2/3*E(40)^16-2/3*E(40)^21+1/3*E(40)^23-2/3*E(40)^24-2/3*E(40)^29+2/3*E(40)^31-2/3*E(40)^32-1/3*E(40)^37+2/3*E(40)^39	0.26580497694631489 ; 1.9008197245479439	[ 0.26579999999999998, 1.90082 ]	true ; true
record	{3,3,5/2}	L3-{3,3,5/2}-1	0	1	-1/4*E(5)-1/4*E(5)^4	-E(40)^7+E(40)^13+2*E(40)^16+2*E(40)^21-E(40)^23+2*E(40)^24+2*E(40)^29-2*E(40)^31+E(40)^37-2*E(40)^39	L3-{3,3,5/2}-4	-1/2*E(8)+1/2*E(8)^3	2	+ (proper)	true	true
record	{3,3,5/2}	L3-{3,3,5/2}-4	-1/4*E(5)-1/4*E(5)^4	-E(40)^7+E(40)^13+2*E(40)^16+2*E(40)^21-E(40)^23+2*E(40)^24+2*E(40)^29-2*E(40)^31+E(40)^37-2*E(40)^39	0	1	L3-{3,3,5/2}-1	-E(8)+E(8)^3	1/2	+ (proper)	true	true
